id,data_id,klient_id,trener_id,zajecie_id,sala_id,ocena_zajec,czas_trwania,liczba_uczestnikow,data_zajec
2018,4551,72,14,19,67,4.1,90,27,2025-01-17 06:57:00
2019,4584,28,19,23,65,1.3,90,13,2024-08-18 06:10:00
2020,5034,120,18,18,67,4.7,120,26,2026-01-04 22:55:00
2021,5039,16,15,14,68,1.8,60,13,2024-08-09 22:34:00
2022,4537,118,17,15,67,3.5,45,12,2024-07-03 12:20:00
2023,4587,45,14,14,64,3.4,90,7,2024-04-29 07:39:00
2024,4809,110,8,23,68,2.5,90,14,2025-03-16 18:28:00
2025,4946,76,16,21,65,1.2,90,10,2025-02-10 09:00:00
2026,4430,118,13,22,64,2.5,60,6,2025-10-17 08:40:00
2027,4576,12,1,20,68,2.0,60,10,2025-09-27 16:42:00
2028,4566,38,19,23,63,3.8,90,14,2025-08-11 17:53:00
2029,4833,191,10,15,70,2.6,60,21,2024-09-06 21:08:00
2030,4650,34,3,13,70,1.7,90,12,2024-03-21 07:05:00
2031,4408,44,8,21,70,1.7,120,30,2025-08-04 07:30:00
2032,4471,28,10,12,66,3.9,60,22,2025-11-24 17:27:00
2033,4995,73,4,14,70,2.3,90,26,2025-12-30 11:28:00
2034,4927,68,6,21,67,4.7,60,28,2024-02-27 21:52:00
2035,4545,120,4,22,64,2.4,120,28,2024-11-27 13:53:00
2036,4919,75,18,15,65,3.9,60,10,2025-05-18 21:37:00
2037,4619,15,10,20,63,4.6,90,27,2025-10-25 06:38:00
2038,4886,1,15,19,62,3.7,90,27,2025-05-18 18:52:00
2039,4465,174,18,12,63,2.4,120,17,2024-03-11 19:40:00
2040,4680,110,16,12,69,3.1,120,6,2024-05-09 12:43:00
2041,4532,6,16,17,61,4.7,120,9,2024-12-04 15:49:00
2042,4545,6,6,16,69,1.7,90,26,2024-09-23 15:53:00
2043,4677,117,20,19,63,2.0,120,23,2025-02-17 07:14:00
2044,5101,150,12,21,61,3.1,90,23,2025-09-13 16:11:00
2045,5055,59,1,17,67,2.4,90,24,2025-03-24 22:52:00
2046,5013,34,11,19,63,4.7,60,17,2025-10-27 17:56:00
2047,4535,114,12,16,64,2.1,60,9,2025-11-28 06:53:00
2048,4518,23,8,10,63,2.2,45,12,2025-10-16 10:51:00
2049,4534,171,4,12,65,4.8,60,23,2025-10-20 11:21:00
2050,4419,138,13,18,67,4.1,60,14,2024-02-16 13:43:00
2051,4547,154,7,21,65,4.9,45,7,2024-05-15 13:27:00
2052,4602,159,15,10,65,2.5,60,8,2024-11-14 17:36:00
2053,4979,41,10,18,61,1.0,60,10,2024-08-15 17:11:00
2054,4998,28,17,18,64,4.9,90,8,2024-03-26 15:53:00
2055,5030,92,2,13,65,1.4,90,18,2025-07-11 08:27:00
2056,4685,47,3,13,61,2.4,60,11,2024-03-30 22:41:00
2057,4511,197,3,14,66,4.0,120,20,2025-01-12 09:15:00
2058,4563,94,14,13,62,2.5,45,21,2024-03-22 22:06:00
2059,4620,182,20,22,62,2.5,120,10,2025-01-23 15:03:00
2060,4447,14,9,17,67,2.7,90,22,2025-09-16 20:07:00
2061,4660,116,10,22,61,3.8,45,21,2024-05-13 17:00:00
2062,5045,38,3,17,69,4.2,90,9,2026-01-07 22:03:00
2063,4428,50,19,22,67,1.6,45,15,2024-03-08 12:52:00
2064,5033,36,14,12,64,3.0,45,29,2025-03-03 13:09:00
2065,4528,18,14,16,64,4.2,120,10,2025-02-03 15:29:00
2066,4566,8,4,19,67,4.7,60,13,2024-10-25 16:43:00
2067,5074,27,3,11,63,4.2,120,28,2025-02-11 09:55:00
2068,4390,79,5,13,70,2.5,90,30,2024-06-03 20:37:00
2069,4890,24,5,17,69,3.7,120,9,2025-10-30 13:49:00
2070,4499,163,16,12,69,2.0,45,14,2024-11-01 18:35:00
2071,4427,39,17,23,67,3.2,60,29,2024-04-03 15:19:00
2072,4608,65,19,10,67,4.5,120,24,2025-12-19 12:21:00
2073,4767,108,16,10,69,3.3,90,19,2025-11-07 21:29:00
2074,4917,110,19,14,68,4.6,90,27,2025-07-16 13:52:00
2075,4548,74,8,18,64,1.5,120,8,2024-02-06 09:00:00
2076,4694,140,13,18,61,3.1,60,22,2025-05-10 09:21:00
2077,4710,183,19,11,62,3.3,45,25,2024-06-22 18:05:00
2078,4934,9,4,16,69,1.8,90,14,2025-04-27 15:39:00
2079,4889,154,20,14,67,2.2,60,19,2024-02-03 06:57:00
2080,4889,70,10,17,69,4.9,60,20,2024-02-11 07:09:00
2081,4678,160,13,11,64,3.5,45,24,2024-12-02 18:26:00
2082,4484,198,13,12,69,1.9,60,15,2025-05-26 13:56:00
2083,4679,130,5,20,66,4.6,120,28,2025-01-05 16:21:00
2084,4840,154,5,22,66,3.8,60,7,2025-05-24 19:37:00
2085,4464,30,18,11,63,2.7,45,13,2025-08-19 15:39:00
2086,4971,197,20,20,70,1.6,45,10,2024-08-27 20:12:00
2087,5028,53,12,10,66,1.5,45,10,2025-09-26 14:46:00
2088,4452,102,13,20,62,2.1,60,9,2025-01-05 18:14:00
2089,4660,5,1,15,61,3.6,90,27,2025-08-15 17:57:00
2090,4752,176,17,17,70,2.6,60,6,2024-04-20 13:34:00
2091,4796,177,8,19,68,3.2,60,26,2025-10-04 15:28:00
2092,4785,113,11,17,70,2.8,60,17,2024-02-11 08:49:00
2093,4527,181,1,23,62,1.9,60,13,2025-02-16 16:02:00
2094,4733,59,19,14,64,3.0,60,6,2025-06-20 15:39:00
2095,4564,31,3,16,69,3.0,60,6,2025-10-21 18:14:00
2096,4493,199,20,19,65,2.4,45,12,2026-01-16 07:50:00
2097,5040,13,16,22,65,4.4,90,25,2025-05-01 09:31:00
2098,4383,91,11,23,62,2.7,45,23,2024-06-20 15:10:00
2099,4566,185,12,16,63,4.1,45,23,2024-03-23 17:04:00
2100,5094,92,9,15,69,3.4,45,8,2024-07-04 14:05:00
2101,4992,170,9,22,63,2.5,120,8,2024-10-29 19:19:00
2102,4805,74,6,14,68,3.0,90,27,2024-07-14 06:07:00
2103,4530,73,3,10,65,1.5,60,13,2025-02-08 19:21:00
2104,4672,162,5,18,61,1.2,120,29,2024-10-09 15:52:00
2105,4526,69,14,11,68,4.2,45,19,2024-06-27 21:46:00
2106,4522,134,1,13,62,4.5,90,29,2025-06-15 08:10:00
2107,4576,169,7,22,67,3.4,45,22,2024-04-12 12:33:00
2108,5088,181,12,24,70,4.1,60,8,2025-09-11 22:06:00
2109,4561,17,1,21,62,4.3,45,26,2024-05-25 13:15:00
2110,4543,188,7,13,66,3.0,120,19,2025-02-06 15:24:00
2111,4822,98,1,11,62,3.4,45,8,2025-01-02 11:12:00
2112,4622,36,7,24,65,2.8,90,28,2025-05-15 14:50:00
2113,4680,172,3,19,63,4.6,60,27,2025-09-10 21:21:00
2114,5081,177,9,12,68,4.4,120,19,2024-07-05 14:36:00
2115,4518,5,2,14,69,4.8,60,12,2024-08-19 13:44:00
2116,4857,115,9,13,69,4.1,60,18,2024-05-14 17:23:00
2117,5085,27,8,24,65,1.6,60,17,2025-08-18 18:07:00
2118,4878,38,15,16,61,1.6,60,16,2024-08-03 19:22:00
2119,4728,140,7,23,70,3.3,120,14,2025-05-16 14:35:00
2120,4494,43,1,11,69,2.1,90,21,2024-12-30 21:54:00
2121,4524,2,5,13,61,4.9,90,22,2025-05-07 17:44:00
2122,4545,151,5,12,68,3.3,60,22,2024-12-04 18:51:00
2123,4427,144,7,13,67,1.6,120,14,2024-02-24 18:57:00
2124,4826,69,5,16,64,4.4,120,23,2024-06-27 15:45:00
2125,4740,96,19,21,68,3.6,60,30,2025-01-21 06:19:00
2126,4790,67,20,11,70,4.7,45,22,2025-08-29 12:16:00
2127,5036,101,15,13,65,4.6,60,12,2026-01-15 20:27:00
2128,4616,164,14,21,69,2.2,120,5,2025-05-01 15:02:00
2129,4389,200,14,10,68,2.4,90,8,2024-11-25 09:30:00
2130,4501,3,18,13,69,2.4,60,21,2024-11-02 19:32:00
2131,4644,191,3,20,69,3.7,45,13,2024-01-31 09:48:00
2132,4470,65,7,14,67,1.8,60,22,2024-07-10 15:40:00
2133,4896,144,9,23,64,1.7,120,29,2024-06-16 08:52:00
2134,4921,20,19,16,63,1.0,45,24,2025-10-07 20:55:00
2135,4865,175,7,19,67,2.0,60,12,2025-10-30 11:51:00
2136,4719,120,18,14,61,4.6,120,8,2025-03-19 12:37:00
2137,4516,83,6,14,67,1.7,45,12,2024-05-24 12:06:00
2138,4505,102,15,19,67,2.2,90,6,2024-10-17 07:24:00
2139,5044,7,6,16,68,2.8,45,11,2024-01-24 22:23:00
2140,4390,5,5,14,64,1.2,60,22,2025-07-06 10:12:00
2141,4953,161,5,22,63,4.3,45,29,2026-01-04 11:01:00
2142,4504,51,16,23,67,1.2,60,19,2025-01-01 11:07:00
2143,4846,29,20,16,62,1.8,90,18,2024-09-20 20:09:00
2144,4620,151,1,23,70,3.9,45,6,2025-04-01 19:10:00
2145,4597,125,10,10,63,4.0,60,7,2025-08-19 14:08:00
2146,4502,100,5,20,68,2.9,60,26,2024-11-01 16:31:00
2147,4516,180,17,24,63,1.5,60,19,2025-07-31 14:47:00
2148,4468,152,14,13,68,2.0,45,30,2025-11-01 21:59:00
2149,4652,5,19,20,61,1.6,45,27,2024-11-17 13:56:00
2150,4429,49,2,21,61,4.8,90,12,2024-06-23 22:40:00
2151,5037,21,13,21,68,1.1,120,13,2025-03-18 14:02:00
2152,4706,56,13,19,63,3.0,90,15,2025-04-22 15:58:00
2153,4958,38,20,24,65,4.9,45,7,2024-03-02 11:14:00
2154,4667,178,6,15,63,5.0,90,17,2025-10-22 22:41:00
2155,4683,188,18,21,66,3.8,45,8,2025-05-24 11:02:00
2156,4386,84,6,15,61,3.4,120,19,2025-02-05 22:26:00
2157,4947,190,12,19,65,4.8,90,10,2024-03-11 14:54:00
2158,4605,164,4,24,66,3.0,60,15,2025-12-15 21:38:00
2159,4542,35,6,21,63,3.2,90,19,2024-11-19 13:47:00
2160,4537,144,4,13,68,1.3,60,23,2024-03-07 15:34:00
2161,4519,17,17,11,63,1.2,90,13,2025-11-03 20:58:00
2162,4735,166,2,11,66,3.1,45,15,2025-07-04 19:35:00
2163,4978,130,7,10,62,1.1,45,9,2024-04-20 12:46:00
2164,4423,144,15,14,68,2.7,90,9,2024-04-22 11:46:00
2165,4471,57,8,12,63,3.3,60,9,2024-08-08 14:32:00
2166,4831,6,18,19,69,3.4,45,20,2025-11-10 06:51:00
2167,4950,49,15,11,66,2.4,120,25,2025-12-27 17:45:00
2168,4837,140,3,13,68,4.2,45,18,2024-05-09 07:15:00
2169,4578,56,3,10,66,1.6,45,26,2024-09-22 15:46:00
2170,4968,114,8,16,69,1.8,45,23,2025-09-08 21:45:00
2171,4789,198,14,10,62,3.1,45,24,2025-08-24 07:07:00
2172,5085,95,11,17,68,3.9,60,29,2024-02-22 21:03:00
2173,4585,31,7,18,69,4.0,120,29,2025-03-11 19:33:00
2174,4948,6,15,24,70,1.3,90,23,2024-10-02 13:32:00
2175,4491,86,8,19,65,1.7,120,11,2025-02-16 14:27:00
2176,5018,140,19,15,66,2.1,90,9,2024-02-21 14:09:00
2177,4391,184,4,16,66,4.2,120,12,2025-06-06 18:43:00
2178,4622,91,5,23,61,4.0,90,19,2025-05-28 22:54:00
2179,4744,59,8,23,68,1.3,45,30,2025-02-22 06:20:00
2180,4973,89,18,19,63,2.1,60,13,2025-10-11 10:16:00
2181,5099,102,13,24,70,1.3,120,24,2024-08-08 15:19:00
2182,4430,35,17,24,69,4.6,60,20,2025-01-09 11:23:00
2183,5093,65,14,15,69,1.2,45,22,2024-06-24 21:05:00
2184,4430,151,20,14,67,3.4,60,15,2024-03-26 15:35:00
2185,4858,57,18,23,62,2.7,120,5,2025-04-08 14:46:00
2186,4442,81,19,20,64,4.8,90,16,2025-04-03 15:39:00
2187,4736,186,5,21,62,4.7,60,8,2024-08-05 14:43:00
2188,4730,162,11,24,63,4.9,45,27,2024-03-09 13:30:00
2189,4570,17,12,16,69,4.6,60,21,2025-11-04 15:50:00
2190,4592,139,9,11,63,2.0,90,12,2024-08-15 08:16:00
2191,4669,119,8,22,69,4.6,90,19,2024-11-14 08:39:00
2192,4999,154,19,20,63,3.6,45,14,2024-02-01 06:15:00
2193,5107,44,13,21,70,1.0,90,7,2024-07-29 06:33:00
2194,4526,79,9,19,66,2.8,120,18,2024-11-14 16:20:00
2195,4761,13,14,19,65,3.5,45,20,2025-06-18 17:44:00
2196,4854,129,5,10,66,2.3,45,24,2024-03-11 16:57:00
2197,4843,175,11,18,66,3.9,120,29,2024-10-28 10:16:00
2198,4650,34,8,11,65,3.2,90,16,2024-08-11 06:36:00
2199,5019,14,2,14,64,2.9,120,24,2025-05-06 10:10:00
2200,4399,15,18,17,70,1.4,90,15,2025-01-01 09:56:00
2201,4500,96,13,17,70,3.8,45,19,2024-04-07 09:46:00
2202,4885,56,14,22,65,3.9,120,18,2024-04-28 21:36:00
2203,4397,8,5,18,61,1.8,90,30,2024-05-13 10:55:00
2204,5038,126,11,19,65,2.5,90,20,2024-11-30 15:33:00
2205,4452,193,4,15,67,3.6,45,26,2024-03-03 13:40:00
2206,5012,173,20,21,68,2.8,120,21,2025-06-13 09:30:00
2207,4645,41,15,10,69,1.5,45,24,2025-12-09 14:57:00
2208,5060,89,3,12,65,4.5,60,9,2025-12-08 16:43:00
2209,4892,166,18,21,62,2.6,60,21,2024-05-14 22:24:00
2210,4601,177,1,13,68,3.1,90,18,2025-11-16 18:26:00
2211,4985,3,3,10,66,2.0,120,23,2025-09-25 15:02:00
2212,5031,27,5,16,64,2.9,90,14,2024-11-29 21:09:00
2213,4507,192,5,17,66,2.4,45,13,2025-03-10 20:52:00
2214,4473,64,19,17,62,1.9,120,10,2024-09-22 14:41:00
2215,4873,71,4,11,70,1.3,120,11,2025-03-28 08:13:00
2216,4841,49,19,15,67,2.5,90,14,2025-06-05 13:14:00
2217,5078,199,18,10,61,1.5,60,19,2024-11-13 15:16:00
2218,4941,51,10,23,64,3.7,60,18,2024-02-23 18:56:00
2219,5110,84,6,24,63,4.0,90,27,2025-06-08 08:50:00
2220,4778,41,5,21,67,1.6,90,23,2024-07-23 10:03:00
2221,4937,60,15,24,69,2.4,90,6,2025-05-18 06:46:00
2222,4506,115,9,24,69,2.0,120,21,2024-02-07 16:48:00
2223,4735,78,2,12,62,5.0,120,8,2024-10-12 17:56:00
2224,4914,113,11,23,67,4.2,45,6,2026-01-09 20:03:00
2225,4918,8,13,13,62,1.1,120,22,2025-12-23 07:12:00
2226,4853,71,3,12,65,2.3,45,10,2025-04-04 16:10:00
2227,4599,106,19,14,65,4.9,120,13,2025-05-08 17:55:00
2228,4912,27,13,21,61,1.5,120,25,2024-06-22 11:00:00
2229,4544,67,14,15,65,4.8,120,12,2024-08-16 08:13:00
2230,4431,179,14,15,64,2.5,120,13,2025-08-01 12:49:00
2231,4890,190,19,15,64,3.4,90,6,2025-02-17 06:56:00
2232,4510,191,18,10,68,1.2,60,22,2025-08-10 07:37:00
2233,4976,178,18,23,67,1.8,60,26,2025-01-14 22:55:00
2234,4921,113,11,20,68,3.8,120,11,2024-11-18 06:06:00
2235,4953,89,4,22,63,2.3,60,13,2025-08-29 22:31:00
2236,4435,199,1,13,70,1.0,120,9,2024-10-18 17:44:00
2237,4747,157,11,22,67,3.4,45,11,2025-07-11 13:57:00
2238,4746,149,13,12,69,3.7,60,15,2025-07-11 19:39:00
2239,4527,169,18,14,62,4.2,90,10,2025-07-20 21:19:00
2240,4804,168,6,21,68,2.0,45,23,2024-07-15 08:11:00
2241,4588,61,2,10,62,4.7,60,17,2025-10-20 20:35:00
2242,4860,19,6,17,70,2.9,90,7,2025-12-08 08:55:00
2243,5073,117,19,12,65,1.4,120,21,2024-03-22 07:10:00
2244,4920,22,13,23,69,3.1,60,18,2024-03-15 13:15:00
2245,5033,184,12,12,62,1.0,120,27,2025-08-28 21:56:00
2246,5040,75,3,16,63,2.3,90,17,2025-05-27 18:00:00
2247,4611,60,9,18,69,1.1,45,20,2024-05-17 06:21:00
2248,4954,67,19,22,62,4.9,45,17,2025-10-19 19:04:00
2249,4973,136,13,15,67,1.8,45,27,2024-12-07 10:29:00
2250,4395,105,12,14,67,2.0,45,24,2024-03-17 06:15:00
2251,4937,60,10,22,63,4.0,90,17,2025-03-04 22:27:00
2252,4969,100,4,24,61,2.4,90,30,2024-06-04 11:36:00
2253,4525,161,16,22,62,3.1,90,26,2024-06-29 10:43:00
2254,4414,122,16,15,65,2.0,45,6,2025-12-08 13:13:00
2255,4896,48,7,14,66,5.0,120,24,2025-04-11 11:44:00
2256,4930,5,9,23,61,2.8,120,13,2025-08-26 07:15:00
2257,4752,159,11,13,68,2.1,45,17,2025-02-22 21:37:00
2258,5002,113,11,14,61,2.3,90,16,2024-04-24 14:09:00
2259,4839,51,2,24,62,1.5,60,10,2025-07-29 10:18:00
2260,4708,9,9,21,62,3.7,60,19,2024-12-18 21:18:00
2261,4410,35,14,15,69,1.1,60,5,2024-12-17 08:04:00
2262,4715,29,3,17,62,1.8,90,18,2025-09-03 12:48:00
2263,4474,114,10,18,66,4.0,45,9,2025-05-08 17:43:00
2264,4421,94,12,19,70,2.7,60,9,2025-08-02 22:14:00
2265,5037,69,5,17,65,1.4,120,16,2024-04-03 08:40:00
2266,4999,194,8,16,62,4.9,120,9,2024-06-23 08:18:00
2267,4567,88,17,16,67,3.4,120,26,2024-06-05 07:05:00
2268,4901,138,6,16,70,3.0,45,7,2024-11-15 21:44:00
2269,4951,31,15,19,62,1.7,90,5,2024-03-26 09:52:00
2270,4778,108,8,12,68,4.7,120,29,2025-02-23 08:02:00
2271,4517,84,17,10,68,4.2,120,18,2026-01-10 08:16:00
2272,4684,63,8,17,64,1.3,60,21,2024-09-06 19:44:00
2273,4541,54,20,14,65,4.8,45,26,2025-09-05 12:25:00
2274,4410,145,8,16,65,3.1,90,12,2025-03-01 21:20:00
2275,4677,137,12,13,66,3.4,90,7,2024-12-22 17:12:00
2276,5096,3,8,14,70,2.5,90,30,2025-09-03 06:03:00
2277,4417,59,3,12,63,2.0,45,27,2025-07-05 10:47:00
2278,4790,53,18,12,64,3.3,120,12,2024-03-17 09:05:00
2279,4768,107,16,21,61,3.3,45,14,2024-08-13 17:56:00
2280,4856,1,16,21,70,1.4,90,15,2026-01-08 18:53:00
2281,4844,80,17,22,62,4.9,120,9,2024-10-16 10:13:00
2282,4791,49,1,16,64,4.9,60,12,2024-07-01 11:40:00
2283,4810,119,20,10,64,2.6,120,25,2025-05-26 13:49:00
2284,4656,26,10,17,70,1.6,60,22,2025-05-12 07:24:00
2285,5009,112,10,18,66,2.8,60,22,2024-01-31 08:14:00
2286,4462,187,17,16,66,2.6,45,9,2024-11-29 09:52:00
2287,4874,145,12,19,62,3.3,60,27,2024-09-26 15:22:00
2288,4676,94,20,19,61,2.3,45,14,2026-01-10 13:15:00
2289,4501,106,11,15,62,3.4,45,6,2024-08-28 13:37:00
2290,4529,157,11,13,66,4.8,90,13,2024-07-08 11:18:00
2291,4424,59,14,22,63,2.1,90,21,2025-08-05 19:23:00
2292,5058,52,11,13,68,3.6,120,9,2024-03-16 14:06:00
2293,4985,129,15,13,66,2.5,60,8,2024-02-23 18:30:00
2294,4383,61,15,21,66,2.8,120,20,2025-04-02 16:19:00
2295,4889,195,16,10,61,4.9,120,30,2024-03-16 18:33:00
2296,4730,119,16,17,62,4.4,45,24,2025-06-03 20:26:00
2297,4942,58,9,19,62,1.8,90,11,2024-06-17 10:41:00
2298,4423,187,13,24,64,2.7,90,28,2024-03-10 22:36:00
2299,4532,9,11,13,69,3.8,45,20,2024-11-18 13:42:00
2300,4695,132,4,10,64,2.1,45,20,2024-09-04 10:38:00
2301,4605,109,17,24,70,3.9,90,19,2024-10-23 21:31:00
2302,4480,138,1,16,61,4.9,60,8,2024-06-23 06:04:00
2303,4614,121,4,12,69,1.7,60,6,2024-05-22 08:12:00
2304,4514,151,5,10,63,4.8,120,14,2024-11-02 08:23:00
2305,4515,156,14,24,62,3.8,45,12,2024-02-25 17:34:00
2306,5076,92,18,12,67,3.1,60,25,2024-03-04 19:53:00
2307,4829,58,16,16,68,3.4,90,18,2024-05-14 18:29:00
2308,4405,139,7,12,64,1.1,45,9,2025-12-12 06:10:00
2309,4930,25,6,21,70,3.6,120,5,2025-06-10 22:53:00
2310,4973,179,9,15,62,1.1,120,11,2024-08-27 14:19:00
2311,4698,106,20,14,62,2.9,45,21,2024-03-06 17:36:00
2312,5087,186,3,21,63,2.5,60,5,2024-02-18 11:24:00
2313,4646,134,4,21,64,3.2,60,15,2024-12-30 11:51:00
2314,4667,162,9,17,68,4.3,90,30,2024-05-03 08:50:00
2315,4560,87,13,17,70,1.5,120,11,2025-12-19 12:03:00
2316,4564,32,12,20,66,1.9,90,9,2024-03-10 15:13:00
2317,4842,137,1,13,63,1.5,120,27,2024-04-23 06:58:00
2318,4913,86,7,22,66,2.6,60,12,2025-10-02 07:57:00
2319,4993,19,14,16,63,3.3,120,12,2025-06-21 06:19:00
2320,4891,34,16,19,67,1.4,120,13,2025-06-18 22:36:00
2321,4962,106,11,14,65,2.2,45,30,2025-02-12 13:35:00
2322,4667,10,6,17,61,2.8,120,26,2024-12-31 18:21:00
2323,4474,68,16,22,68,3.9,45,19,2024-09-21 09:12:00
2324,4874,20,5,16,65,2.0,90,22,2025-04-03 14:16:00
2325,4854,19,1,21,70,1.2,45,24,2024-10-31 06:49:00
2326,4808,121,3,10,68,3.5,45,14,2025-06-18 17:29:00
2327,4763,22,11,11,62,1.3,45,23,2025-01-15 06:54:00
2328,4784,200,9,21,69,1.3,90,21,2024-08-28 18:32:00
2329,4808,100,6,14,64,3.3,120,30,2025-02-13 14:49:00
2330,4967,85,19,17,64,1.1,90,21,2024-08-05 09:54:00
2331,4513,53,20,14,66,2.2,45,29,2024-04-09 19:38:00
2332,4535,168,3,14,64,1.7,120,12,2024-06-06 21:03:00
2333,4833,142,10,24,68,3.3,90,25,2024-06-03 16:31:00
2334,4545,28,15,23,65,2.5,60,28,2025-12-29 16:43:00
2335,4484,46,5,11,69,3.1,60,18,2024-08-03 22:58:00
2336,5067,108,1,22,64,3.3,45,23,2024-11-30 14:07:00
2337,4959,127,3,18,67,4.3,120,22,2025-10-07 14:21:00
2338,4803,5,20,14,69,3.7,90,5,2024-04-24 13:09:00
2339,4802,149,9,21,64,3.1,120,22,2024-02-07 13:34:00
2340,4691,48,13,12,70,3.1,120,8,2025-02-05 13:16:00
2341,4456,96,5,16,63,2.3,90,21,2025-12-13 08:01:00
2342,4826,63,1,18,68,3.5,120,18,2025-09-15 16:04:00
2343,4932,55,15,13,68,4.1,120,11,2024-03-11 16:12:00
2344,4600,77,16,14,69,3.0,45,18,2025-12-04 11:22:00
2345,5004,190,8,17,61,4.2,120,21,2025-07-18 21:04:00
2346,4707,43,15,11,66,4.5,120,5,2024-06-09 15:42:00
2347,4889,170,12,23,69,1.0,120,22,2024-02-29 17:27:00
2348,5089,72,11,14,65,2.3,45,26,2024-08-06 06:38:00
2349,4435,102,7,22,65,3.4,120,20,2024-06-07 15:50:00
2350,4727,23,12,15,61,4.3,60,5,2025-01-31 17:14:00
2351,4649,71,13,15,63,4.3,90,6,2025-08-23 15:00:00
2352,4742,173,14,17,70,1.7,90,13,2024-06-10 12:54:00
2353,5025,179,9,11,62,3.2,90,6,2025-05-13 07:50:00
2354,4586,139,16,14,65,4.1,45,28,2025-06-23 09:42:00
2355,4580,45,17,23,61,4.2,60,7,2026-01-17 21:24:00
2356,4644,144,8,14,67,3.0,45,10,2025-08-31 20:02:00
2357,4987,148,11,13,64,4.6,45,30,2025-06-27 16:40:00
2358,4552,84,17,10,63,3.0,90,30,2024-01-24 15:04:00
2359,4807,40,19,21,61,4.1,60,14,2025-07-11 17:21:00
2360,4826,181,10,14,67,2.8,120,25,2024-07-31 09:35:00
2361,4471,112,9,17,69,4.4,90,24,2024-09-22 17:25:00
2362,4712,142,15,21,68,4.7,45,16,2024-11-21 08:10:00
2363,4383,77,7,17,61,4.1,45,25,2025-07-31 12:09:00
2364,5056,189,9,23,68,3.4,60,27,2024-06-29 10:38:00
2365,4735,145,5,16,64,4.9,60,10,2024-12-03 16:44:00
2366,4864,104,16,19,70,4.6,60,9,2025-12-26 21:29:00
2367,4791,98,7,16,66,4.4,120,14,2025-05-17 10:36:00
2368,4444,114,13,18,63,3.3,120,6,2025-07-28 18:03:00
2369,4784,41,3,21,66,4.6,60,12,2025-02-07 17:29:00
2370,4806,97,1,24,68,1.1,60,18,2024-06-04 11:02:00
2371,5052,1,11,14,69,4.9,45,15,2025-09-07 21:10:00
2372,4888,140,4,16,68,3.4,60,9,2025-11-08 14:40:00
2373,4940,168,3,16,63,2.9,60,23,2025-02-19 22:55:00
2374,4773,141,17,17,63,3.8,120,8,2024-10-26 10:46:00
2375,4438,70,10,19,63,4.7,45,20,2024-02-29 14:24:00
2376,4566,25,10,15,62,4.1,60,21,2024-10-13 13:15:00
2377,4868,162,12,13,66,4.3,90,19,2024-12-15 12:00:00
2378,5090,183,4,18,65,2.7,90,5,2024-03-10 20:55:00
2379,4406,55,15,12,63,3.8,60,23,2025-02-01 07:09:00
2380,4857,85,16,14,66,1.3,120,12,2025-05-02 19:02:00
2381,4725,94,10,23,66,2.7,90,17,2024-03-10 07:26:00
2382,4999,177,12,17,61,2.1,120,28,2025-02-20 15:33:00
2383,4606,168,9,10,65,3.3,120,16,2025-10-31 22:13:00
2384,4989,67,7,22,68,1.6,45,19,2024-10-25 07:08:00
2385,4522,4,12,20,70,2.0,120,11,2024-02-13 18:33:00
2386,4405,176,11,18,61,2.4,120,21,2024-07-24 14:52:00
2387,4804,33,8,11,65,1.6,60,28,2024-01-30 18:10:00
2388,4708,125,10,12,67,2.2,45,17,2024-03-10 12:34:00
2389,4979,112,2,14,63,4.1,90,30,2024-04-25 13:25:00
2390,4805,45,8,22,61,2.6,45,23,2025-11-13 21:01:00
2391,4951,18,18,10,67,4.6,60,7,2026-01-16 22:00:00
2392,4891,88,8,12,61,2.0,45,13,2024-11-25 15:38:00
2393,5023,94,6,20,66,1.4,60,5,2025-09-21 13:53:00
2394,4478,199,5,18,63,3.8,60,28,2024-04-17 18:48:00
2395,4505,122,7,17,66,4.6,90,16,2025-09-06 18:53:00
2396,4784,189,10,10,63,1.8,120,20,2024-12-29 22:20:00
2397,4764,132,12,22,66,3.3,45,13,2024-09-09 17:03:00
2398,4863,10,9,14,65,4.8,60,17,2024-03-19 14:44:00
2399,4904,42,13,18,70,3.5,60,6,2025-10-24 13:05:00
2400,4692,24,15,18,64,1.5,60,7,2025-01-28 22:02:00
2401,4507,68,16,24,64,1.3,120,24,2025-04-04 17:34:00
2402,4727,74,20,11,62,3.2,90,19,2025-02-02 12:29:00
2403,5077,110,4,21,66,1.9,45,5,2024-04-02 10:10:00
2404,4415,29,12,12,65,2.4,60,16,2025-02-25 16:58:00
2405,4851,101,13,14,67,4.4,120,11,2025-11-16 20:14:00
2406,4655,81,6,22,68,3.9,60,10,2025-10-17 19:01:00
2407,4939,32,14,16,64,2.6,60,6,2024-04-20 18:58:00
2408,5034,196,13,14,62,4.4,45,28,2025-01-04 14:21:00
2409,5076,95,13,20,62,2.8,90,25,2025-10-02 19:04:00
2410,5069,111,15,21,61,4.9,60,19,2024-12-20 10:02:00
2411,4400,134,12,19,67,4.9,120,22,2025-10-28 15:34:00
2412,4573,80,5,19,64,4.3,120,24,2024-07-30 13:54:00
2413,5022,27,11,11,63,3.2,60,18,2025-07-08 10:07:00
2414,4526,92,10,18,66,1.6,90,5,2025-02-11 06:05:00
2415,4889,4,11,20,66,4.0,60,20,2025-12-28 10:13:00
