id,klient_id,data_id,sala_id,czas_pobytu_min,data_wejscia
1712,69,4927,63,101,2025-11-28 09:14:00
1713,176,4691,69,30,2024-05-31 21:50:00
1714,39,4679,70,93,2024-04-23 11:00:00
1715,22,4683,69,161,2024-05-29 06:31:00
1716,104,4586,61,89,2024-07-10 15:11:00
1717,148,4483,65,128,2024-12-13 21:58:00
1718,9,4982,67,62,2024-12-12 15:43:00
1719,11,4857,63,155,2025-12-13 18:26:00
1720,5,4801,69,165,2025-07-29 11:58:00
1721,106,4833,63,157,2024-10-20 21:05:00
1722,120,4829,68,122,2024-02-28 07:12:00
1723,77,4577,65,143,2025-11-12 08:36:00
1724,94,4653,68,151,2025-05-08 12:58:00
1725,60,4442,63,62,2025-07-28 06:39:00
1726,158,4426,69,171,2025-03-25 06:57:00
1727,145,4687,66,37,2025-06-16 15:04:00
1728,52,4421,70,135,2025-07-08 16:33:00
1729,13,5085,64,168,2025-07-18 10:37:00
1730,86,5074,61,98,2024-07-16 13:45:00
1731,44,5087,66,44,2024-09-12 18:47:00
1732,50,4515,61,61,2024-05-18 16:08:00
1733,59,4685,66,37,2025-08-22 09:31:00
1734,190,4581,67,127,2024-09-12 17:12:00
1735,37,4472,67,98,2024-02-19 17:07:00
1736,50,4985,63,131,2025-08-22 18:39:00
1737,171,4874,70,54,2025-05-31 11:56:00
1738,10,4562,65,173,2024-11-18 18:48:00
1739,49,4517,62,177,2025-07-31 09:37:00
1740,119,4627,70,150,2024-11-12 19:59:00
1741,21,4827,66,64,2024-06-01 20:55:00
1742,97,4443,70,45,2024-05-16 06:55:00
1743,159,4827,63,172,2025-12-31 20:36:00
1744,86,4980,66,124,2025-09-10 07:48:00
1745,109,4396,66,127,2025-01-13 17:16:00
1746,149,4489,69,132,2024-11-20 17:15:00
1747,181,4568,62,31,2024-01-19 20:41:00
1748,174,5076,70,110,2025-02-16 21:30:00
1749,132,5026,66,161,2025-03-19 20:42:00
1750,166,4744,69,176,2025-10-13 06:33:00
1751,125,4596,68,58,2025-07-27 13:49:00
1752,159,4530,67,133,2024-06-07 21:50:00
1753,83,4437,61,96,2024-04-26 12:05:00
1754,60,4407,61,75,2026-01-01 12:48:00
1755,39,4613,67,149,2025-09-29 07:33:00
1756,140,4505,67,164,2025-02-19 19:54:00
1757,23,5067,65,124,2024-02-23 15:02:00
1758,138,4925,69,113,2024-09-24 09:26:00
1759,135,5048,62,85,2024-06-07 18:59:00
1760,51,4894,63,153,2025-05-18 13:07:00
1761,44,4947,61,31,2025-08-13 13:48:00
1762,199,4752,68,95,2025-01-13 12:23:00
1763,91,4920,66,95,2024-10-08 09:12:00
1764,122,4520,62,91,2024-11-29 10:29:00
1765,157,4429,66,129,2025-08-04 22:15:00
1766,98,4553,62,65,2025-12-12 13:14:00
1767,38,4958,68,149,2024-10-04 09:18:00
1768,102,4406,63,70,2025-04-17 09:25:00
1769,55,4887,67,109,2025-12-11 09:37:00
1770,135,4511,65,36,2025-12-22 18:57:00
1771,63,4949,63,133,2024-07-03 14:24:00
1772,8,4889,66,86,2025-08-28 21:16:00
1773,75,4736,64,41,2025-12-04 10:50:00
1774,158,4803,68,44,2025-12-23 07:12:00
1775,103,4844,63,49,2024-12-06 20:51:00
1776,128,4965,63,41,2024-06-18 12:57:00
1777,112,4739,68,129,2024-06-15 08:02:00
1778,6,4738,67,180,2025-04-04 21:26:00
1779,153,5053,68,115,2024-04-10 06:55:00
1780,5,4489,65,95,2024-12-14 15:32:00
1781,82,4551,70,60,2024-08-15 11:35:00
1782,169,4396,64,180,2025-03-07 18:28:00
1783,181,4705,66,75,2025-05-26 14:04:00
1784,152,4959,66,112,2025-04-04 09:42:00
1785,135,5051,69,115,2025-09-05 13:59:00
1786,195,4444,67,130,2024-04-06 11:26:00
1787,91,4642,70,135,2024-12-07 19:47:00
1788,131,4901,66,165,2025-03-02 15:59:00
1789,166,4609,63,86,2024-12-30 06:22:00
1790,181,4611,64,82,2024-07-30 08:00:00
1791,99,4744,67,54,2025-08-17 07:39:00
1792,80,4830,69,58,2024-11-06 06:29:00
1793,109,5068,61,141,2025-02-27 09:44:00
1794,6,4433,69,150,2025-08-23 19:03:00
1795,130,4468,61,39,2025-04-28 19:00:00
1796,130,5004,63,148,2025-04-07 09:14:00
1797,150,4667,67,56,2025-01-17 19:51:00
1798,35,4937,70,55,2024-10-25 06:38:00
1799,11,4836,70,123,2024-09-11 06:01:00
1800,183,4606,68,177,2024-10-31 10:47:00
1801,175,5017,70,60,2024-04-26 09:48:00
1802,150,4858,67,135,2025-03-15 21:12:00
1803,11,5011,64,106,2024-04-08 11:59:00
1804,190,4895,61,98,2025-12-18 22:37:00
1805,200,4923,67,153,2025-05-14 18:52:00
1806,141,4788,63,80,2025-06-03 18:12:00
1807,171,4491,62,163,2025-01-20 06:58:00
1808,27,5095,62,122,2026-01-10 06:52:00
1809,140,4619,67,81,2024-10-25 07:40:00
1810,119,4983,66,179,2025-10-15 10:24:00
1811,126,4652,66,145,2024-11-13 20:14:00
1812,175,4416,69,158,2025-12-05 06:07:00
1813,162,4421,70,42,2025-10-04 16:41:00
1814,149,4400,68,106,2025-08-05 08:32:00
1815,34,4960,65,44,2024-06-21 09:21:00
1816,186,4548,62,161,2024-07-25 17:28:00
1817,14,4650,68,131,2026-01-11 17:52:00
1818,6,4798,67,111,2025-04-29 08:48:00
1819,115,4737,70,169,2024-03-03 16:04:00
1820,65,5025,70,98,2024-03-06 10:51:00
1821,80,4593,69,126,2025-02-13 22:58:00
1822,67,4444,62,106,2025-07-18 10:36:00
1823,39,4804,68,86,2026-01-09 11:15:00
1824,47,4720,68,165,2024-02-15 09:11:00
1825,70,4985,69,76,2024-07-24 13:16:00
1826,31,4512,70,69,2025-09-08 21:56:00
1827,83,4722,66,135,2025-10-23 17:24:00
1828,6,4606,62,74,2025-03-16 06:46:00
1829,178,4522,65,88,2025-07-25 12:54:00
1830,160,4587,68,76,2025-05-12 16:38:00
1831,131,4614,66,141,2025-02-09 12:54:00
1832,134,4605,64,122,2026-01-13 13:20:00
1833,117,5086,62,98,2025-02-01 11:59:00
1834,27,5051,67,159,2026-01-03 22:34:00
1835,65,4537,70,180,2025-09-18 16:51:00
1836,165,4488,65,138,2025-08-25 22:17:00
1837,32,5035,70,50,2025-01-03 06:37:00
1838,37,4560,66,60,2024-03-03 08:36:00
1839,119,4900,61,167,2025-04-20 16:57:00
1840,62,4393,65,159,2025-12-06 09:03:00
1841,122,4385,64,131,2025-04-13 10:36:00
1842,133,4887,61,92,2025-06-13 18:32:00
1843,172,4531,70,128,2025-02-10 11:22:00
1844,112,4697,68,56,2025-12-30 17:35:00
1845,148,5036,68,52,2024-07-10 16:06:00
1846,156,4535,62,113,2024-08-02 14:22:00
1847,199,4527,70,32,2024-10-24 14:31:00
1848,93,4547,64,63,2024-02-01 22:34:00
1849,161,5074,69,140,2024-01-22 10:35:00
1850,155,4761,66,131,2025-04-23 22:13:00
1851,70,4789,70,108,2025-02-16 11:19:00
1852,158,4542,70,47,2024-03-23 07:41:00
1853,30,4807,63,98,2025-11-15 17:28:00
1854,91,4862,61,112,2024-02-20 20:25:00
1855,132,4556,69,121,2025-06-01 18:13:00
1856,25,5020,62,45,2024-03-27 08:09:00
1857,24,4846,67,87,2025-06-14 16:24:00
1858,36,4991,61,134,2025-02-11 16:33:00
1859,7,4715,65,148,2025-10-05 17:06:00
1860,44,4996,67,174,2026-01-16 20:01:00
1861,19,4920,61,94,2024-12-08 08:07:00
1862,29,4888,64,107,2025-06-22 07:21:00
1863,199,4771,67,121,2025-05-11 15:31:00
1864,81,4462,66,76,2025-12-21 06:51:00
1865,39,4931,62,64,2025-10-10 16:00:00
1866,158,5069,65,65,2025-10-02 14:31:00
1867,14,4853,63,101,2024-11-08 13:17:00
1868,53,5003,68,123,2024-12-17 07:01:00
1869,67,5058,64,102,2025-09-04 19:59:00
1870,121,4980,66,77,2025-08-18 12:46:00
1871,64,4626,66,49,2025-10-20 18:58:00
1872,137,5093,66,40,2024-11-14 12:42:00
1873,164,4408,61,58,2024-10-11 06:05:00
1874,137,4564,67,41,2025-07-23 17:45:00
1875,158,5075,62,177,2025-10-22 09:49:00
1876,158,4485,66,168,2024-03-23 15:03:00
1877,35,5084,66,57,2025-02-16 09:38:00
1878,51,4626,69,118,2024-04-07 12:57:00
1879,98,4790,65,129,2024-01-22 13:17:00
1880,193,4749,67,132,2025-10-13 09:52:00
1881,92,4463,66,127,2024-11-01 09:42:00
1882,147,4821,66,43,2025-04-27 17:46:00
1883,106,4983,65,86,2024-11-28 16:36:00
1884,138,4651,64,156,2024-10-21 22:56:00
1885,161,4758,65,140,2025-09-04 11:19:00
1886,91,4999,61,91,2025-10-15 21:05:00
1887,95,4885,66,132,2024-09-23 15:11:00
1888,28,4526,66,121,2024-12-14 13:51:00
1889,171,4885,69,88,2025-09-23 12:48:00
1890,102,4944,64,123,2024-07-30 09:46:00
1891,94,4521,68,135,2025-05-10 10:40:00
1892,193,4900,63,117,2024-10-30 20:42:00
1893,42,4666,64,63,2025-12-14 18:53:00
1894,60,4396,69,123,2025-03-19 16:31:00
1895,18,4934,68,62,2024-07-06 07:01:00
1896,5,4645,62,63,2024-01-29 08:38:00
1897,115,4992,61,110,2025-11-19 16:33:00
1898,136,4998,63,113,2025-07-16 21:45:00
1899,196,4850,69,163,2025-07-19 20:14:00
1900,140,4963,68,60,2024-05-02 14:05:00
1901,146,4505,62,79,2024-03-16 15:02:00
1902,190,4577,62,47,2025-10-14 10:33:00
1903,12,5083,61,121,2024-07-21 20:05:00
1904,31,4959,68,91,2025-04-01 19:49:00
1905,194,5108,66,105,2025-02-25 22:23:00
1906,22,5017,64,42,2024-07-26 16:06:00
1907,158,4717,64,77,2026-01-09 09:05:00
1908,81,4693,63,68,2024-09-10 15:06:00
1909,121,4480,65,124,2025-10-27 16:38:00
1910,130,5028,68,136,2024-07-25 22:47:00
1911,177,4628,65,180,2025-09-12 19:20:00
1912,134,4620,67,85,2024-02-29 22:05:00
1913,11,5056,69,171,2025-05-19 13:13:00
1914,27,4966,66,159,2024-08-08 14:57:00
1915,181,5049,62,65,2024-06-16 07:02:00
1916,125,5093,61,144,2025-01-27 21:31:00
1917,13,5082,61,42,2025-06-13 12:12:00
1918,162,4996,65,139,2025-03-24 07:49:00
1919,28,4623,61,89,2025-09-05 21:54:00
1920,99,4619,61,117,2025-02-05 21:15:00
1921,116,4534,70,158,2025-02-07 07:32:00
1922,150,4493,69,168,2025-04-08 14:26:00
1923,182,5053,68,107,2025-10-30 09:26:00
1924,170,4672,69,80,2024-06-26 09:34:00
1925,51,4518,64,178,2024-01-22 07:21:00
1926,123,4389,61,64,2024-11-17 13:04:00
1927,153,5074,68,148,2024-03-13 15:29:00
1928,3,4962,61,149,2025-07-22 21:45:00
1929,5,4574,67,120,2024-06-29 15:52:00
1930,9,4387,61,172,2024-10-18 06:43:00
1931,176,4728,67,162,2024-04-11 08:14:00
1932,80,4554,66,170,2025-12-18 14:52:00
1933,190,5007,62,104,2024-01-23 13:35:00
1934,102,5065,68,171,2024-06-08 12:41:00
1935,176,4953,62,30,2024-03-24 12:47:00
1936,111,4764,66,53,2024-05-14 18:29:00
1937,129,4517,70,144,2025-09-05 08:49:00
1938,83,5032,67,73,2025-09-01 09:12:00
1939,7,4439,68,158,2025-06-19 12:00:00
1940,162,4569,68,43,2024-03-31 08:08:00
1941,180,4417,66,179,2025-09-13 09:04:00
1942,78,4489,61,70,2025-05-04 22:11:00
1943,171,4657,62,35,2024-07-15 09:25:00
1944,192,5047,68,116,2024-02-17 16:54:00
1945,85,4523,66,94,2025-09-11 06:46:00
1946,118,5049,68,124,2025-04-05 22:07:00
1947,84,4501,65,99,2024-08-14 14:40:00
1948,75,4411,63,113,2024-12-16 17:28:00
1949,123,4476,70,52,2024-11-06 14:52:00
1950,108,4404,62,177,2024-01-21 19:41:00
1951,99,4771,66,96,2025-05-28 16:34:00
1952,18,4692,68,35,2024-03-10 19:56:00
1953,100,4852,66,99,2024-03-08 07:35:00
1954,45,4669,69,110,2025-03-25 13:16:00
1955,80,4526,63,42,2025-03-01 18:07:00
1956,60,4809,61,111,2024-05-24 14:48:00
1957,171,4646,63,54,2024-12-30 13:53:00
1958,89,5057,63,128,2025-01-16 10:33:00
1959,123,4547,63,47,2024-05-31 09:03:00
1960,106,4641,68,122,2024-06-01 20:29:00
1961,47,5037,66,154,2024-07-11 21:03:00
1962,161,4731,65,147,2025-03-17 18:12:00
1963,191,5062,66,155,2024-05-24 21:44:00
1964,165,4446,65,75,2025-11-25 06:09:00
1965,8,4584,63,36,2024-08-12 13:02:00
1966,166,5083,66,38,2024-02-18 15:44:00
1967,133,4862,68,162,2024-02-20 12:34:00
1968,43,5007,66,51,2024-06-27 18:33:00
1969,187,4691,62,64,2025-09-02 13:54:00
1970,71,4611,67,45,2025-04-28 11:24:00
1971,22,4932,61,30,2025-11-21 15:47:00
1972,5,4431,70,165,2025-06-09 20:12:00
1973,145,4889,66,114,2025-02-24 07:24:00
1974,179,4686,70,145,2024-10-09 12:40:00
1975,17,4654,62,150,2024-10-29 13:56:00
1976,11,5038,62,131,2025-09-22 07:51:00
1977,119,4730,64,129,2025-01-19 07:02:00
1978,33,4951,61,100,2024-11-19 18:23:00
1979,36,4982,68,77,2024-06-15 09:29:00
1980,156,4382,69,87,2025-03-21 06:56:00
1981,140,4994,63,119,2024-11-04 09:27:00
1982,2,5047,70,68,2025-01-26 20:25:00
1983,34,4541,61,121,2024-06-02 08:01:00
1984,65,4793,63,133,2024-07-04 06:05:00
1985,109,4920,62,95,2024-09-15 14:56:00
1986,79,4536,69,44,2024-04-18 06:27:00
1987,197,4955,66,93,2025-12-03 15:02:00
1988,25,4384,62,35,2024-07-17 15:16:00
1989,196,5046,65,129,2024-08-14 13:47:00
1990,117,5085,62,64,2025-10-04 20:29:00
1991,173,5108,65,82,2025-07-30 08:46:00
1992,4,4996,63,90,2025-07-23 21:35:00
1993,99,5057,68,177,2024-11-15 09:30:00
1994,121,4846,66,90,2025-01-02 18:24:00
1995,125,4398,67,39,2024-05-23 16:03:00
1996,125,4957,68,102,2024-07-23 13:19:00
1997,172,4532,69,148,2025-04-24 08:43:00
1998,125,4459,70,172,2025-02-20 06:10:00
1999,120,4439,65,124,2025-12-02 18:43:00
2000,159,5067,68,54,2024-10-23 15:04:00
2001,128,4509,62,68,2025-07-07 15:07:00
2002,16,5028,66,114,2024-03-16 11:12:00
2003,96,5043,61,147,2024-07-29 19:10:00
2004,181,4891,66,168,2024-05-19 11:23:00
2005,158,4702,64,133,2024-06-17 09:07:00
2006,49,5025,64,163,2025-09-20 11:31:00
2007,16,4932,64,105,2024-04-09 19:23:00
2008,41,4981,64,97,2024-11-22 19:51:00
2009,93,4609,66,83,2024-07-15 11:56:00
2010,16,4435,68,110,2024-11-10 14:48:00
2011,80,4412,66,138,2025-10-13 17:40:00
2012,132,4762,65,150,2024-11-20 08:11:00
2013,52,4688,69,61,2025-12-25 18:54:00
2014,168,4857,63,101,2024-12-01 09:00:00
2015,34,4955,69,103,2025-01-11 17:13:00
2016,170,4987,69,139,2024-01-29 11:39:00
2017,52,5084,67,101,2025-06-11 20:29:00
2018,49,4648,67,54,2025-04-27 20:42:00
2019,161,4889,70,139,2025-04-27 20:15:00
2020,130,4631,69,105,2025-02-14 17:04:00
2021,65,4444,61,172,2024-07-01 11:19:00
2022,136,4532,66,160,2025-07-25 20:25:00
2023,43,4793,69,156,2024-08-16 17:58:00
2024,83,4681,61,111,2025-12-18 07:03:00
2025,46,4781,67,160,2024-01-20 09:28:00
2026,53,5062,65,113,2025-02-03 18:11:00
2027,40,4542,63,63,2024-06-08 20:54:00
2028,169,4560,68,95,2025-01-09 11:27:00
2029,55,4997,63,30,2024-10-24 07:51:00
2030,39,5042,67,123,2024-03-29 13:04:00
2031,151,5067,65,53,2025-08-20 07:27:00
2032,9,4451,70,156,2024-12-20 10:27:00
2033,85,4449,66,76,2024-05-18 10:56:00
2034,195,5042,65,34,2025-09-17 16:08:00
2035,183,4492,61,94,2025-12-18 15:49:00
2036,65,4736,61,163,2025-04-13 13:17:00
2037,184,5002,65,102,2024-03-05 12:54:00
2038,113,4674,68,125,2024-07-07 16:49:00
2039,149,4468,69,71,2024-04-04 15:06:00
2040,81,4850,70,72,2024-07-26 18:37:00
2041,174,4708,62,164,2024-01-31 22:38:00
2042,125,4436,62,144,2025-04-15 22:58:00
2043,162,4984,69,72,2024-06-18 09:40:00
2044,21,5075,64,105,2025-04-19 22:41:00
2045,90,4821,70,149,2024-06-20 20:52:00
2046,49,5070,62,112,2025-09-20 20:22:00
2047,157,4889,66,47,2024-01-24 10:57:00
2048,29,5006,68,96,2024-04-25 15:05:00
2049,190,4386,64,172,2025-05-06 10:18:00
2050,13,4801,62,97,2024-01-31 13:34:00
2051,2,4629,70,85,2025-07-21 15:12:00
2052,140,4646,61,141,2025-02-03 15:42:00
2053,99,5057,61,81,2025-09-04 11:28:00
2054,30,4837,64,42,2024-03-08 10:49:00
2055,134,4957,66,135,2025-05-30 07:13:00
2056,166,4823,70,122,2024-04-06 16:03:00
2057,176,4389,65,149,2025-11-06 15:13:00
2058,77,4511,64,83,2024-10-31 13:27:00
2059,102,5071,69,60,2024-09-12 17:22:00
2060,9,4874,66,101,2025-11-24 12:31:00
2061,49,4914,66,130,2025-10-14 21:46:00
2062,200,4992,67,129,2025-06-03 13:02:00
2063,87,4979,66,85,2025-02-10 21:20:00
2064,96,4827,61,175,2025-04-28 20:54:00
2065,134,4410,64,101,2024-12-18 21:00:00
2066,73,4963,62,133,2025-07-05 22:48:00
2067,127,4423,62,133,2024-11-16 11:08:00
2068,14,4835,61,54,2025-11-11 22:30:00
2069,62,5072,67,131,2025-09-18 15:47:00
2070,2,4425,68,52,2024-08-24 13:41:00
2071,146,4724,67,49,2025-10-14 12:15:00
2072,91,4537,64,81,2024-03-11 13:10:00
2073,33,4512,66,111,2025-04-15 14:16:00
2074,93,4480,62,40,2025-08-19 17:24:00
2075,151,4871,64,162,2024-07-12 12:02:00
2076,158,4843,65,101,2024-01-21 07:48:00
2077,133,4643,63,63,2024-10-14 14:00:00
2078,47,4651,66,163,2024-11-27 16:55:00
2079,62,4412,61,52,2024-04-21 08:46:00
2080,91,4713,66,158,2024-12-17 10:09:00
2081,96,5025,70,102,2026-01-03 12:20:00
2082,191,4714,70,43,2024-08-18 07:37:00
2083,123,4609,66,73,2024-02-13 20:44:00
2084,121,4945,65,48,2024-09-03 17:57:00
2085,35,4789,67,156,2024-08-31 21:17:00
2086,35,4477,61,135,2024-11-03 20:53:00
2087,82,4659,64,124,2024-11-05 17:10:00
2088,175,4664,67,110,2024-05-30 21:17:00
2089,168,4454,69,165,2024-02-18 16:27:00
2090,137,4858,62,151,2025-10-11 14:17:00
2091,195,4433,61,54,2025-08-05 11:18:00
2092,43,4594,68,98,2024-07-27 08:20:00
2093,21,4650,67,43,2024-03-09 21:47:00
2094,103,4637,61,173,2025-07-08 15:11:00
2095,46,4716,62,46,2025-12-24 08:09:00
2096,19,4639,61,74,2024-08-06 21:55:00
2097,156,4843,70,101,2025-07-12 07:49:00
2098,161,4444,66,121,2024-06-03 08:41:00
2099,52,4873,64,142,2024-10-31 07:58:00
2100,41,4487,61,64,2025-06-09 10:37:00
2101,95,4398,65,170,2025-12-12 21:42:00
2102,104,4755,67,147,2025-04-23 16:54:00
2103,23,4415,67,82,2024-02-04 16:35:00
2104,160,4593,64,166,2024-10-09 11:06:00
2105,149,4429,70,41,2024-08-15 18:26:00
2106,27,4589,70,136,2025-12-27 20:14:00
2107,176,4758,64,155,2024-11-06 06:57:00
2108,152,4546,66,65,2025-07-29 07:29:00
2109,108,5074,67,176,2024-09-12 10:46:00
2110,21,4553,70,38,2024-02-09 14:27:00
2111,147,5103,68,120,2024-12-20 13:09:00
2112,63,4984,64,169,2024-06-13 07:57:00
2113,102,4753,67,155,2025-11-23 20:07:00
2114,134,5103,69,165,2024-02-14 20:19:00
2115,147,4616,63,31,2025-04-05 22:17:00
2116,59,5094,70,32,2024-03-11 14:20:00
2117,133,4616,69,127,2025-02-02 09:53:00
2118,17,4838,66,106,2025-10-11 14:29:00
2119,14,4567,66,61,2024-09-19 14:06:00
2120,146,4576,68,170,2025-04-17 16:54:00
2121,22,4416,67,144,2024-10-07 13:08:00
2122,146,4419,69,101,2024-03-28 20:49:00
2123,67,4826,62,85,2025-04-11 22:07:00
2124,185,4441,67,66,2025-08-07 17:49:00
2125,27,4654,68,134,2025-05-30 10:43:00
2126,50,5041,66,166,2025-01-26 09:13:00
2127,73,4595,63,72,2025-11-02 14:39:00
2128,196,4755,62,152,2025-12-20 17:48:00
2129,109,4458,65,180,2026-01-02 13:19:00
2130,14,5018,70,36,2024-08-30 15:32:00
2131,190,4595,66,61,2025-08-20 06:26:00
2132,178,4588,69,169,2025-07-01 16:31:00
2133,71,4832,69,52,2024-05-29 17:14:00
2134,170,4896,69,41,2024-02-27 19:56:00
2135,125,4797,65,92,2025-12-07 20:15:00
2136,101,4833,66,177,2024-07-19 12:36:00
2137,178,5002,68,155,2024-06-10 20:26:00
2138,20,4491,61,73,2025-05-23 10:36:00
2139,75,4462,62,148,2025-06-30 15:03:00
2140,62,5019,62,79,2025-10-19 06:46:00
2141,126,5016,66,160,2024-06-08 15:41:00
2142,90,4643,63,87,2024-12-31 06:34:00
2143,62,4582,65,179,2024-05-23 07:52:00
2144,93,4838,63,45,2024-10-20 21:24:00
2145,125,4823,64,153,2025-02-18 13:45:00
2146,127,4487,63,89,2024-05-11 21:30:00
2147,47,4770,66,33,2025-12-15 17:12:00
2148,157,5031,61,175,2024-04-18 21:28:00
2149,104,4636,68,145,2025-10-10 16:16:00
2150,102,4439,70,126,2024-08-10 14:52:00
2151,113,4582,70,128,2025-11-28 06:06:00
2152,198,4899,70,119,2025-12-03 22:42:00
2153,117,4736,64,84,2025-02-26 07:22:00
2154,162,4763,68,78,2025-11-29 17:05:00
2155,109,4479,64,114,2025-09-04 17:25:00
2156,194,4663,65,83,2025-08-16 14:53:00
2157,101,4706,65,147,2024-02-02 13:49:00
2158,116,4768,69,127,2025-12-21 20:56:00
2159,102,4503,66,43,2025-05-07 21:56:00
2160,74,5015,68,76,2025-11-23 22:42:00
2161,169,5004,61,144,2024-02-15 07:26:00
2162,66,4845,67,156,2024-11-26 07:49:00
2163,66,5004,66,42,2025-12-24 09:53:00
2164,92,4997,61,149,2025-03-05 06:17:00
2165,149,4423,62,47,2025-06-12 07:15:00
2166,186,4825,67,102,2026-01-01 09:01:00
2167,167,4977,61,167,2024-03-29 22:22:00
2168,74,5016,64,38,2024-08-30 10:38:00
2169,63,4635,65,180,2024-11-10 19:02:00
2170,155,4815,68,99,2024-10-24 14:02:00
2171,70,4399,69,172,2024-09-19 08:35:00
2172,121,4403,64,76,2025-09-13 12:17:00
2173,81,4395,65,153,2025-03-05 19:52:00
2174,95,4933,69,34,2025-06-08 10:34:00
2175,37,4747,61,111,2024-10-10 12:51:00
2176,74,5062,67,144,2024-02-22 13:28:00
2177,113,5091,70,168,2025-03-17 08:37:00
2178,146,4626,61,128,2025-10-10 14:34:00
2179,40,4412,61,110,2025-04-21 14:03:00
2180,151,4878,70,167,2024-08-13 06:00:00
2181,68,4722,61,78,2025-02-01 21:36:00
2182,113,4407,62,103,2024-09-29 14:19:00
2183,80,4466,65,149,2025-06-12 14:20:00
2184,129,4440,62,63,2025-06-11 08:54:00
2185,163,4737,61,145,2024-12-28 10:38:00
2186,130,4964,67,111,2025-11-21 19:44:00
2187,42,4398,70,39,2025-01-11 13:59:00
2188,196,4549,64,102,2025-06-08 19:01:00
2189,177,4873,69,163,2024-07-11 15:43:00
2190,135,4776,70,153,2025-03-09 16:53:00
2191,30,4653,66,179,2025-11-15 19:32:00
2192,196,4816,62,74,2025-10-25 14:15:00
2193,142,4407,61,57,2024-01-28 19:39:00
2194,26,4969,63,55,2025-06-23 17:29:00
2195,134,4748,62,155,2024-11-10 11:38:00
2196,149,4782,70,172,2024-04-30 19:45:00
2197,128,5093,63,122,2025-08-06 19:19:00
2198,124,4976,66,140,2024-06-09 17:04:00
2199,171,4848,64,159,2024-07-02 21:29:00
2200,162,4645,66,86,2024-04-28 18:29:00
2201,5,4503,62,153,2025-05-25 10:23:00
2202,98,5003,70,96,2024-01-21 12:54:00
2203,25,4842,65,69,2025-02-10 17:47:00
2204,68,4962,67,79,2024-08-22 13:00:00
2205,53,4612,70,77,2024-11-01 17:02:00
2206,95,4822,70,180,2024-03-01 20:27:00
2207,75,4933,66,137,2025-03-02 06:39:00
2208,47,4589,63,35,2024-08-10 20:27:00
2209,86,4962,62,98,2024-01-25 18:36:00
2210,93,4540,63,158,2024-12-15 19:18:00
2211,110,4406,65,163,2025-10-09 15:38:00
2212,70,4478,67,67,2024-05-19 20:46:00
2213,3,5041,68,110,2024-08-30 12:53:00
2214,81,4500,65,167,2024-06-20 22:01:00
2215,9,4557,68,169,2024-04-09 08:45:00
2216,121,4563,66,150,2024-08-13 10:09:00
2217,107,4828,63,113,2025-12-26 16:26:00
2218,111,4922,67,64,2024-05-06 10:08:00
2219,8,5107,63,82,2025-11-03 13:13:00
2220,192,4526,61,172,2025-12-19 20:05:00
2221,101,4723,66,123,2024-12-01 14:34:00
2222,132,4722,65,87,2025-03-31 16:34:00
2223,56,4457,69,135,2025-06-28 12:02:00
2224,160,4411,63,113,2024-10-10 16:08:00
2225,195,4749,67,63,2025-01-14 22:39:00
2226,65,4909,69,91,2025-03-26 16:40:00
2227,37,5041,65,55,2024-09-16 08:22:00
2228,199,4788,67,102,2025-05-22 09:31:00
2229,90,5105,66,69,2025-03-09 19:06:00
2230,173,4889,68,118,2024-11-05 10:53:00
2231,106,4413,66,126,2024-01-27 20:07:00
2232,162,4757,67,42,2024-11-17 16:28:00
2233,73,4733,68,88,2025-04-22 11:52:00
2234,189,4789,61,122,2025-08-18 14:14:00
2235,192,4652,64,145,2025-11-17 12:01:00
2236,199,5010,68,132,2024-11-02 15:09:00
2237,99,4493,69,163,2025-10-29 16:24:00
2238,157,4797,61,68,2025-04-21 16:38:00
2239,164,4673,62,139,2025-12-22 21:12:00
2240,145,4857,66,174,2024-02-16 18:56:00
2241,156,4463,67,153,2025-04-23 09:58:00
2242,166,4508,70,44,2025-10-13 18:37:00
2243,10,4542,70,137,2024-10-06 07:21:00
2244,43,4794,61,39,2025-12-10 21:59:00
2245,148,4995,61,123,2024-11-27 21:12:00
2246,102,4522,64,140,2025-05-03 07:40:00
2247,155,4381,66,159,2025-04-23 12:31:00
2248,123,4890,63,67,2025-10-19 10:28:00
2249,93,4678,65,79,2025-03-10 12:53:00
2250,86,4858,69,166,2025-02-24 16:14:00
2251,182,4634,66,176,2024-04-16 10:06:00
2252,117,4610,61,84,2025-08-29 19:28:00
2253,184,4719,65,107,2025-01-31 16:51:00
2254,176,4466,65,150,2024-10-23 22:28:00
2255,63,4647,66,129,2024-08-21 18:50:00
2256,6,4659,68,158,2025-06-26 10:06:00
2257,154,4569,70,94,2024-10-05 22:32:00
2258,171,5088,70,133,2024-06-26 10:03:00
2259,35,4957,64,161,2024-11-29 17:33:00
2260,27,4394,70,80,2025-11-12 15:21:00
2261,41,4684,63,130,2025-12-23 22:45:00
2262,186,4984,63,165,2024-11-06 11:36:00
2263,66,4826,63,75,2024-02-11 16:32:00
2264,141,5013,61,167,2024-03-26 12:56:00
2265,190,5006,62,78,2025-07-19 16:14:00
2266,182,4908,64,103,2024-12-12 18:23:00
2267,9,5053,69,119,2025-01-30 19:23:00
2268,2,4590,64,174,2025-04-01 08:52:00
2269,116,4516,61,139,2025-02-09 16:14:00
